,,0
6471006.0,male,29964
tuberculoses,male,6654
35489007.0,male,17198
61462000.0,male,2479
35489007.0,female,9323
6471006.0,female,17186
62315008.0,male,367
tuberculoses,female,3492
syphilis,male,889
74732009.0,male,6996
74732009.0,female,5273
menstruation,female,684
3723001.0,male,1083
39621005.0,male,112
200936003.0,male,512
15188001.0,male,642
15188001.0,female,309
73211009.0,male,3464
698247007.0,male,271
26929004.0,male,2398
26929004.0,female,1659
52448006.0,male,3950
52448006.0,female,2639
24700007.0,male,772
22298006.0,male,18465
22298006.0,female,4766
21134002.0,female,3038
24700007.0,female,1268
709044004.0,male,79
709044004.0,female,42
233604007.0,male,7126
233604007.0,female,2648
195967001.0,male,1538
hypertension,male,891
49601007.0,female,1194
13746004.0,male,782
syphilis,female,373
32398004.0,male,576
40733004.0,male,4686
200936003.0,female,340
75694006.0,male,156
49601007.0,male,2841
21134002.0,male,4138
menstruation,male,209
6142004.0,male,1636
3723001.0,female,711
396275006.0,female,73
69896004.0,female,217
69896004.0,male,242
covid-19,male,14153
13746004.0,female,551
18193002.0,male,84
91302008,male,534
21134002.0,non-binary,124
32798002.0,male,1712
49049000.0,male,2976
69322001.0,male,623
56925008.0,male,313
44054006.0,female,116
73211009.0,female,1586
covid-19,female,7053
40733004.0,female,2489
161712005.0,female,881
52702003.0,male,105
43116000.0,male,86
11381005.0,male,187
59927004.0,male,856
69322001.0,female,349
hiv/aids,male,233
hiv/aids,female,203
49049000.0,female,1059
74732009.0,non-binary,236
53741008.0,female,37
53741008.0,male,160
129103003.0,female,195
61462000.0,female,724
chagas disease,female,12
chagas disease,male,33
57182000.0,female,91
50829006.0,male,17
86044005.0,male,348
60862001.0,male,125
91302008,female,244
29384001.0,male,71
161712005.0,male,186
24700007.0,non-binary,8
57182000.0,male,259
syphilis,non-binary,11
40733004.0,non-binary,72
195967001.0,female,776
tuberculoses,non-binary,12
61599003.0,male,45
34486009.0,male,47
34486009.0,female,65
62315008.0,female,182
39400004.0,male,20
59927004.0,female,283
6142004.0,female,904
hypertension,female,472
3716002.0,male,48
covid-19,non-binary,92
35489007.0,non-binary,117
56925008.0,female,185
44054006.0,male,171
68566005.0,female,32
129103003.0,male,51
32798002.0,female,587
9829001.0,male,45
39621005.0,female,43
68566005.0,male,54
52702003.0,female,102
63102001.0,male,131
11381005.0,female,191
6471006.0,non-binary,405
69322001.0,non-binary,2
396275006.0,male,91
22298006.0,non-binary,27
8357008.0,female,7
34840004.0,male,441
56317004.0,female,102
76376003.0,female,10
32398004.0,female,240
23502006.0,male,103
hiv/aids,non-binary,46
57406009.0,male,51
37340000.0,male,126
14669001.0,male,13
23502006.0,female,99
233604007.0,non-binary,64
698247007.0,female,86
hepatitis b,male,156
3716002.0,female,21
hepatitis b,female,86
ulcerative colitis,male,101
endocarditis,female,32
32914008.0,female,3
10743008.0,female,63
40930008.0,female,24
34486009.0,non-binary,2
24693007.0,female,61
57406009.0,female,18
43116000.0,female,57
63102001.0,female,36
40930008.0,male,16
endocarditis,male,74
91302008,non-binary,4
29384001.0,female,30
ulcerative colitis,female,28
75694006.0,female,43
crohn’s disease,male,8
34840004.0,female,92
56317004.0,male,96
8357008.0,male,15
hepatitis b,non-binary,6
31384009.0,female,3
49049000.0,non-binary,25
36971009.0,male,21
61599003.0,female,19
32798002.0,non-binary,9
9829001.0,female,14
24693007.0,non-binary,2
73211009.0,non-binary,13
195967001.0,non-binary,5
54150009.0,male,7
60862001.0,female,37
59927004.0,non-binary,9
sarcoidoses,male,6
10743008.0,male,90
161712005.0,non-binary,7
24693007.0,male,25
25458004.0,male,7
11381005.0,non-binary,1
3545003.0,male,1
56925008.0,non-binary,5
86044005.0,female,104
18193002.0,female,35
32914008.0,male,13
6142004.0,non-binary,6
takotsubo cardiomyopathy,male,7
39400004.0,female,13
takotsubo cardiomyopathy,female,4
76376003.0,male,2
75694006.0,non-binary,3
46635009.0,male,26
18718003.0,male,5
37340000.0,female,63
26929004.0,non-binary,11
52448006.0,non-binary,16
11654001.0,female,4
13746004.0,non-binary,25
36971009.0,female,11
31384009.0,male,7
14669001.0,female,8
menstruation,non-binary,6
50829006.0,female,13
23919004.0,male,4
46635009.0,female,17
46635009.0,non-binary,1
hypertension,non-binary,6
25458004.0,female,3
23919004.0,female,8
11654001.0,male,10
26889001.0,female,3
18718003.0,female,4
15188001.0,non-binary,1
3723001.0,non-binary,3
49601007.0,non-binary,2
56317004.0,non-binary,1
37340000.0,non-binary,4
54150009.0,female,5
61462000.0,non-binary,1
53741008.0,non-binary,1
200936003.0,non-binary,1
23502006.0,non-binary,1
31384009.0,non-binary,1
endocarditis,non-binary,2
10743008.0,non-binary,1
129103003.0,non-binary,2
crohn’s disease,female,4
62315008.0,non-binary,1
86044005.0,non-binary,1
52702003.0,non-binary,1
sarcoidoses,female,1
7973008.0,male,1
