,,0
73211009.0,insulin,147
hiv/aids,vaccines,1
13746004.0,eszopiclone,1
61462000.0,vaccines,9
49601007.0,insulin,2
195967001.0,budesonide,3
tuberculoses,vaccines,5
40733004.0,vaccines,23
161712005.0,vaccines,1
74732009.0,vaccines,1
22298006.0,aspirin,17
233604007.0,crestor,1
233604007.0,lipitor,1
covid-19,vaccines,12
21134002.0,insulin,6
30811009.0,aspirin,7
26929004.0,aspirin,1
52448006.0,aspirin,1
hepatitis b,vaccines,9
233604007.0,vaccines,6
195967001.0,aspirin,15
22298006.0,warfarin,2
74732009.0,fingolimod,1
6142004.0,acetaminophen,15
44054006.0,insulin,20
43116000.0,aspirin,1
69896004.0,insulin,1
22298006.0,ibuprofen,7
22298006.0,cinacalcet,1
49601007.0,cinacalcet,1
709044004.0,cinacalcet,1
709044004.0,sensipar,1
11381005.0,aspirin,1
3723001.0,vaccines,1
69896004.0,vaccines,1
covid-19,aspirin,1
195967001.0,vaccines,1
3723001.0,ibuprofen,4
3723001.0,aspirin,5
3723001.0,warfarin,2
74732009.0,quetiapine,1
49601007.0,nicotine,2
35489007.0,insulin,5
hypertension,insulin,4
75694006.0,insulin,1
40733004.0,ibuprofen,1
40733004.0,aspirin,1
52448006.0,insulin,5
40733004.0,paracetamol,1
26929004.0,insulin,2
698247007.0,rivaroxaban,8
22298006.0,celebrex,1
hepatitis b,heparin,1
6142004.0,vaccines,17
hypertension,vaccines,1
10743008.0,vaccines,1
40733004.0,nicotine,2
11381005.0,doxycycline,2
hypertension,warfarin,2
49601007.0,aspirin,9
49601007.0,warfarin,4
53741008.0,aspirin,3
53741008.0,warfarin,3
73211009.0,aspirin,4
46635009.0,insulin,2
69322001.0,aripiprazole,1
35489007.0,buprenorphine,1
3723001.0,etanercept,1
59927004.0,paracetamol,2
69322001.0,ibuprofen,1
195967001.0,ibuprofen,5
6142004.0,aspirin,2
22298006.0,darbepoetin alfa,1
44054006.0,darbepoetin alfa,1
73211009.0,darbepoetin alfa,1
709044004.0,darbepoetin alfa,1
195967001.0,paracetamol,1
40733004.0,insulin,2
hypertension,aspirin,6
59927004.0,rituximab,1
200936003.0,rituximab,1
73211009.0,novolog,3
chagas disease,vaccines,3
73211009.0,ibuprofen,1
11381005.0,abilify,1
8357008.0,sildenafil,1
8357008.0,viagra,1
39400004.0,acetaminophen,1
6471006.0,vaccines,1
59927004.0,vaccines,1
698247007.0,warfarin,15
698247007.0,dabigatran,9
698247007.0,aspirin,6
62315008.0,insulin,1
22298006.0,lidocaine,3
59927004.0,lidocaine,3
24700007.0,triamcinolone,1
tuberculoses,paracetamol,6
62315008.0,paracetamol,1
3723001.0,insulin,1
61462000.0,aspirin,2
44054006.0,sitagliptin,1
73211009.0,sitagliptin,1
73211009.0,lantus,1
73211009.0,januvia,1
6142004.0,eszopiclone,1
22298006.0,insulin,1
195967001.0,insulin,4
233604007.0,insulin,1
91302008,acetaminophen,1
73211009.0,warfarin,2
hepatitis b,aspirin,1
195967001.0,imatinib,1
49601007.0,zetia,1
62315008.0,zetia,1
hiv/aids,atazanavir,2
40733004.0,atazanavir,1
195967001.0,atazanavir,1
40733004.0,everolimus,1
73211009.0,acetaminophen,1
6471006.0,viagra,1
56925008.0,viagra,2
23502006.0,vaccines,1
covid-19,imatinib,1
tuberculoses,heparin,2
hypertension,sildenafil,2
6142004.0,oseltamivir,2
24700007.0,fingolimod,2
26929004.0,denosumab,2
26929004.0,memantine,3
35489007.0,heparin,2
49049000.0,memantine,2
52448006.0,denosumab,2
52448006.0,memantine,3
56925008.0,sildenafil,2
698247007.0,lidocaine,2
59927004.0,heparin,1
52448006.0,adderall,1
49601007.0,insulin lispro,1
49601007.0,humalog,1
61462000.0,paracetamol,2
233604007.0,paracetamol,1
40733004.0,truvada,1
hypertension,viagra,1
35489007.0,nicotine,2
40733004.0,doxycycline,1
32914008.0,nicotine,1
91302008,telaprevir,1
21134002.0,warfarin,1
26929004.0,namenda,1
52448006.0,namenda,1
hypertension,raltegravir,1
6142004.0,tylenol pm,1
61462000.0,insulin,1
10743008.0,levothyroxine,1
24693007.0,duloxetine,1
tuberculoses,aspirin,1
tuberculoses,insulin,1
tuberculoses,warfarin,2
6142004.0,paracetamol,2
35489007.0,paracetamol,2
43116000.0,mometasone,1
91302008,aspirin,1
62315008.0,vaccines,1
6142004.0,nicotine,1
3545003.0,insulin,1
40733004.0,rituximab,1
91302008,rituximab,1
91302008,imatinib,1
3723001.0,paracetamol,1
32398004.0,acetaminophen,1
73211009.0,liraglutide,1
195967001.0,fluticasone propionate,1
29384001.0,ibuprofen,2
61462000.0,melatonin,1
195967001.0,celebrex,1
3723001.0,metoprolol,1
11381005.0,acetaminophen,1
24700007.0,aspirin,1
73211009.0,sildenafil,1
49601007.0,dabigatran,1
hiv/aids,truvada,1
syphilis,truvada,1
62315008.0,capecitabine,1
hypertension,avastin,1
44054006.0,fenofibrate,1
44054006.0,valsartan,1
73211009.0,valsartan,1
hiv/aids,nicotine,1
6142004.0,warfarin,1
6471006.0,insulin,1
59927004.0,acetaminophen,1
195967001.0,warfarin,1
59927004.0,ibuprofen,1
59927004.0,aspirin,1
