,,0
35489007.0,abilify,6
195967001.0,vaccines,3
35489007.0,aspirin,2
6142004.0,vaccines,14
6142004.0,aspirin,4
200936003.0,fentanyl,1
hypertension,insulin,18
233604007.0,vaccines,2
covid-19,vaccines,85
73211009.0,insulin,169
200936003.0,vaccines,1
hypertension,sildenafil,1
13746004.0,vaccines,1
26929004.0,vaccines,3
26929004.0,aspirin,1
49601007.0,vaccines,1
52448006.0,vaccines,3
52448006.0,aspirin,4
73211009.0,vaccines,4
49601007.0,aspirin,9
32398004.0,insulin,3
35489007.0,nicotine,1
195967001.0,nicotine,2
40733004.0,acetaminophen,4
195967001.0,acetaminophen,2
40733004.0,vaccines,28
46635009.0,insulin,3
195967001.0,insulin,9
3723001.0,ibuprofen,1
22298006.0,abiraterone,1
22298006.0,aspirin,10
49601007.0,insulin,12
698247007.0,insulin,5
39400004.0,insulin,1
709044004.0,insulin,3
6471006.0,aspirin,2
40733004.0,aspirin,4
40733004.0,buprenorphine,1
57182000.0,aspirin,1
6471006.0,ritalin,1
35489007.0,ritalin,1
22298006.0,benadryl,1
22298006.0,viagra,1
tuberculoses,aspirin,3
tuberculoses,paracetamol,1
tuberculoses,insulin,2
73211009.0,aspirin,13
73211009.0,paracetamol,1
698247007.0,lidocaine,3
6471006.0,vaccines,1
24700007.0,vaccines,1
35489007.0,vaccines,1
200936003.0,warfarin,1
200936003.0,heparin,2
62315008.0,ibuprofen,1
195967001.0,paracetamol,3
35489007.0,avastin,2
49601007.0,viagra,1
73211009.0,warfarin,2
73211009.0,metoprolol,2
3723001.0,humira,3
69896004.0,humira,3
hypertension,aspirin,10
40733004.0,viagra,3
195967001.0,aspirin,6
56925008.0,sildenafil,1
tuberculoses,doxycycline,1
syphilis,doxycycline,1
61462000.0,doxycycline,2
73211009.0,aripiprazole,2
73211009.0,abilify,3
195967001.0,aripiprazole,1
195967001.0,abilify,1
56925008.0,insulin,1
24700007.0,nicotine,1
22298006.0,xarelto,1
40733004.0,cialis,1
hypertension,nicotine,3
73211009.0,nicotine,3
endocarditis,aspirin,1
endocarditis,insulin,1
syphilis,aspirin,2
syphilis,insulin,1
chagas disease,aspirin,1
chagas disease,insulin,1
3723001.0,aspirin,3
3723001.0,insulin,6
6142004.0,insulin,2
14669001.0,aspirin,2
14669001.0,insulin,1
23502006.0,aspirin,1
23502006.0,insulin,1
23919004.0,aspirin,1
23919004.0,insulin,1
24700007.0,aspirin,1
24700007.0,insulin,1
40733004.0,insulin,10
52448006.0,insulin,4
61462000.0,aspirin,1
61462000.0,insulin,1
61599003.0,aspirin,1
61599003.0,insulin,1
68566005.0,aspirin,1
68566005.0,insulin,1
69896004.0,aspirin,1
69896004.0,insulin,2
709044004.0,aspirin,3
200936003.0,aspirin,2
200936003.0,insulin,2
233604007.0,aspirin,1
233604007.0,insulin,1
hypertension,heparin,2
698247007.0,aspirin,3
698247007.0,heparin,1
74732009.0,buprenorphine,2
hiv/aids,acetaminophen,1
hiv/aids,paracetamol,1
24700007.0,acetaminophen,1
24700007.0,paracetamol,1
26929004.0,acetaminophen,1
26929004.0,paracetamol,1
32798002.0,acetaminophen,1
32798002.0,paracetamol,1
35489007.0,acetaminophen,1
35489007.0,paracetamol,1
40733004.0,paracetamol,2
49049000.0,acetaminophen,1
49049000.0,paracetamol,1
52448006.0,acetaminophen,1
52448006.0,paracetamol,1
49601007.0,heparin,2
62315008.0,abilify,1
62315008.0,avastin,2
tuberculoses,vaccines,3
59927004.0,aspirin,1
59927004.0,benadryl,1
62315008.0,aspirin,1
62315008.0,benadryl,1
35489007.0,insulin,3
36971009.0,insulin,1
39621005.0,insulin,4
40733004.0,ibuprofen,2
44054006.0,ibuprofen,1
44054006.0,acetaminophen,1
44054006.0,insulin,3
73211009.0,ibuprofen,2
73211009.0,acetaminophen,3
195967001.0,ibuprofen,2
hypertension,fentanyl,1
35489007.0,fentanyl,1
75694006.0,fentanyl,1
tuberculoses,adalimumab,1
tuberculoses,humira,1
tuberculoses,darbepoetin alfa,1
tuberculoses,etanercept,1
tuberculoses,pegfilgrastim,1
ulcerative colitis,adalimumab,1
ulcerative colitis,humira,1
ulcerative colitis,darbepoetin alfa,1
ulcerative colitis,etanercept,1
ulcerative colitis,pegfilgrastim,1
crohn’s disease,adalimumab,1
crohn’s disease,humira,1
crohn’s disease,darbepoetin alfa,1
crohn’s disease,etanercept,1
crohn’s disease,pegfilgrastim,1
3723001.0,adalimumab,2
3723001.0,darbepoetin alfa,1
3723001.0,etanercept,1
3723001.0,pegfilgrastim,1
40733004.0,adalimumab,1
40733004.0,humira,1
40733004.0,darbepoetin alfa,1
40733004.0,etanercept,1
40733004.0,pegfilgrastim,1
69896004.0,adalimumab,1
69896004.0,darbepoetin alfa,1
69896004.0,etanercept,1
69896004.0,pegfilgrastim,1
3723001.0,lipitor,1
22298006.0,heparin,2
22298006.0,atripla,1
195967001.0,heparin,1
195967001.0,atripla,1
74732009.0,ritalin,1
6142004.0,acetaminophen,2
6142004.0,doxycycline,1
6142004.0,nicotine,1
6142004.0,duloxetine,1
6142004.0,triamcinolone,1
6142004.0,hydrocodone bitartrate,1
