,,0
35489007.0,black/african american,31
covid-19,white/caucasian,40
tuberculoses,black/african american,101
21134002.0,black/african american,16
24700007.0,black/african american,30
35489007.0,white/caucasian,40
6471006.0,black/african american,27
21134002.0,asian,6
40733004.0,pacific islander,1
covid-19,black/african american,28
40733004.0,white/caucasian,18
200936003.0,hispanic/latino,7
6471006.0,white/caucasian,16
61462000.0,hispanic/latino,1
6142004.0,hispanic/latino,2
69322001.0,native american/indigenous,1
11381005.0,hispanic/latino,2
21134002.0,white/caucasian,17
hiv/aids,white/caucasian,3
62315008.0,white/caucasian,6
62315008.0,hispanic/latino,3
35489007.0,hispanic/latino,5
6142004.0,black/african american,9
74732009.0,hispanic/latino,2
74732009.0,black/african american,7
6471006.0,hispanic/latino,6
21134002.0,hispanic/latino,3
40733004.0,hispanic/latino,6
22298006.0,white/caucasian,10
73211009.0,white/caucasian,18
195967001.0,black/african american,9
195967001.0,hispanic/latino,3
22298006.0,black/african american,24
covid-19,hispanic/latino,5
40733004.0,black/african american,23
52448006.0,black/african american,3
698247007.0,black/african american,76
195967001.0,white/caucasian,5
24700007.0,white/caucasian,14
73211009.0,black/african american,21
tuberculoses,white/caucasian,51
37340000.0,white/caucasian,1
69896004.0,black/african american,52
hypertension,white/caucasian,4
hypertension,black/african american,6
49049000.0,white/caucasian,4
49049000.0,black/african american,5
15188001.0,black/african american,5
35489007.0,asian,3
6142004.0,asian,2
24700007.0,hispanic/latino,6
26929004.0,black/african american,2
22298006.0,asian,1
24700007.0,asian,1
698247007.0,white/caucasian,5
62315008.0,black/african american,3
23502006.0,white/caucasian,1
11381005.0,black/african american,5
161712005.0,black/african american,1
74732009.0,white/caucasian,4
61462000.0,white/caucasian,3
698247007.0,hispanic/latino,2
11381005.0,white/caucasian,5
69896004.0,white/caucasian,2
233604007.0,native american/indigenous,1
49601007.0,asian,1
73211009.0,asian,3
698247007.0,asian,2
hiv/aids,black/african american,1
hiv/aids,hispanic/latino,1
233604007.0,black/african american,2
233604007.0,hispanic/latino,2
26929004.0,white/caucasian,1
26929004.0,hispanic/latino,1
26929004.0,asian,1
26929004.0,pacific islander,1
52448006.0,white/caucasian,1
52448006.0,hispanic/latino,1
52448006.0,asian,1
52448006.0,pacific islander,1
49601007.0,white/caucasian,5
53741008.0,white/caucasian,1
200936003.0,black/african american,2
86044005.0,hispanic/latino,1
61462000.0,black/african american,5
61462000.0,asian,2
73211009.0,hispanic/latino,3
22298006.0,hispanic/latino,1
34486009.0,white/caucasian,1
21134002.0,pacific islander,3
chagas disease,black/african american,1
6142004.0,white/caucasian,1
10743008.0,black/african american,4
91302008,black/african american,3
3723001.0,white/caucasian,3
ulcerative colitis,black/african american,1
hypertension,hispanic/latino,2
195967001.0,asian,2
60862001.0,white/caucasian,1
3723001.0,black/african american,1
10743008.0,white/caucasian,2
63102001.0,white/caucasian,1
6471006.0,asian,2
6471006.0,pacific islander,1
49601007.0,black/african american,5
21134002.0,native american/indigenous,2
86044005.0,black/african american,3
43116000.0,black/african american,1
43116000.0,white/caucasian,1
covid-19,asian,1
44054006.0,white/caucasian,1
covid-19,native american/indigenous,2
74732009.0,asian,1
233604007.0,white/caucasian,2
tuberculoses,hispanic/latino,3
hepatitis b,white/caucasian,1
tuberculoses,native american/indigenous,3
54150009.0,hispanic/latino,1
40733004.0,asian,1
tuberculoses,asian,2
44054006.0,asian,1
396275006.0,white/caucasian,1
396275006.0,hispanic/latino,1
60862001.0,black/african american,1
200936003.0,white/caucasian,2
49601007.0,hispanic/latino,1
hypertension,asian,1
86044005.0,white/caucasian,2
32798002.0,white/caucasian,1
