,,0
73211009.0,insulin,250
62315008.0,aspirin,23
161712005.0,ibuprofen,5
76376003.0,ibuprofen,1
26929004.0,insulin,8
44054006.0,insulin,45
52448006.0,insulin,18
hiv/aids,vaccines,9
hypertension,ibuprofen,48
hypertension,aspirin,70
3723001.0,ibuprofen,40
3723001.0,aspirin,60
22298006.0,ibuprofen,27
22298006.0,aspirin,37
49601007.0,ibuprofen,52
49601007.0,aspirin,55
59927004.0,ibuprofen,29
59927004.0,aspirin,36
195967001.0,ibuprofen,43
195967001.0,aspirin,62
tuberculoses,insulin,5
13746004.0,eszopiclone,1
74732009.0,eszopiclone,1
62315008.0,warfarin,7
200936003.0,warfarin,5
61462000.0,vaccines,31
73211009.0,vaccines,19
49601007.0,insulin,37
195967001.0,budesonide,4
tuberculoses,vaccines,16
40733004.0,vaccines,119
161712005.0,vaccines,2
74732009.0,vaccines,12
233604007.0,vaccines,25
hypertension,acetaminophen,50
62315008.0,vaccines,12
233604007.0,crestor,1
233604007.0,lipitor,1
61462000.0,doxycycline,6
62315008.0,doxycycline,4
40733004.0,filgrastim,1
49601007.0,filgrastim,1
53741008.0,filgrastim,1
59927004.0,filgrastim,1
6471006.0,vaccines,3
35489007.0,vaccines,6
covid-19,vaccines,25
21134002.0,insulin,14
57182000.0,insulin,10
62315008.0,castor oil,2
hypertension,vaccines,5
26929004.0,vaccines,3
52448006.0,vaccines,4
30811009.0,aspirin,7
32398004.0,aspirin,19
40733004.0,tamiflu,5
26929004.0,aspirin,4
35489007.0,aspirin,25
35489007.0,insulin,23
52448006.0,aspirin,5
73211009.0,aspirin,59
24700007.0,insulin,8
hepatitis b,liraglutide,1
hepatitis b,lantus,1
hepatitis b,novolog,1
hepatitis b,januvia,1
hepatitis b,levemir,1
hepatitis b,humalog,1
hepatitis b,victoza,1
hepatitis b,insulin,7
hepatitis b,vaccines,21
74732009.0,aspirin,6
74732009.0,insulin,5
233604007.0,insulin,3
22298006.0,insulin,19
40733004.0,insulin,24
6142004.0,aspirin,50
26929004.0,lyrica,1
26929004.0,lantus,1
26929004.0,lantus solostar,1
26929004.0,humira,1
26929004.0,januvia,1
26929004.0,xarelto,1
26929004.0,stelara,1
26929004.0,abilify,1
26929004.0,copaxone,1
26929004.0,enbrel,1
26929004.0,crestor,1
26929004.0,celebrex,1
26929004.0,viagra,1
26929004.0,nexium,1
26929004.0,cymbalta,1
26929004.0,epogen,1
26929004.0,remicade,1
26929004.0,avonex,1
26929004.0,alimta,1
26929004.0,nasonex,1
26929004.0,atripla,1
26929004.0,truvada,1
26929004.0,neulasta,1
35489007.0,lyrica,1
35489007.0,lantus,2
35489007.0,lantus solostar,1
35489007.0,humira,1
35489007.0,januvia,2
35489007.0,abilify,3
35489007.0,copaxone,1
35489007.0,enbrel,1
35489007.0,crestor,2
35489007.0,celebrex,1
35489007.0,nexium,2
35489007.0,cymbalta,3
35489007.0,epogen,1
35489007.0,remicade,1
35489007.0,atripla,1
35489007.0,neulasta,1
35489007.0,xarelto,1
35489007.0,stelara,1
35489007.0,viagra,4
35489007.0,avonex,1
35489007.0,alimta,1
35489007.0,nasonex,1
35489007.0,truvada,1
52448006.0,lyrica,1
52448006.0,lantus,1
52448006.0,lantus solostar,1
52448006.0,humira,1
52448006.0,januvia,1
52448006.0,xarelto,1
52448006.0,stelara,1
52448006.0,abilify,1
52448006.0,copaxone,1
52448006.0,enbrel,1
